product_name,period,vintage,publication_date,price_type,price ,,,
Cellulosic RIN,Current Year,2015,9/29/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,9/30/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,9/30/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,9/30/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,10/1/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,10/1/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,10/1/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,10/2/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,10/2/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,10/2/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,10/5/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,10/5/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,10/5/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,10/6/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,10/6/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,10/6/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,10/7/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,10/7/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,10/7/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,10/8/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,10/8/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,10/8/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,10/9/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,10/9/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,10/9/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,10/12/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,10/12/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,10/12/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,10/13/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,10/13/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,10/13/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,10/14/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,10/14/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,10/14/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,10/15/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,10/15/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,10/15/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,10/16/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,10/16/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,10/16/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,10/19/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,10/19/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,10/19/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,10/20/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,10/20/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,10/20/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,10/21/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,10/21/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,10/21/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,10/22/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,10/22/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,10/22/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,10/23/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,10/23/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,10/23/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,10/26/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,10/26/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,10/26/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,10/27/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,10/27/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,10/27/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,10/28/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,10/28/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,10/28/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,10/29/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,10/29/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,10/29/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,10/30/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,10/30/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,10/30/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,11/2/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,11/2/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,11/2/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,11/3/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,11/3/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,11/3/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,11/4/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,11/4/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,11/4/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,11/5/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,11/5/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,11/5/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,11/6/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,11/6/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,11/6/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,11/9/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,11/9/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,11/9/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,11/10/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,11/10/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,11/10/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,11/11/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,11/11/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,11/11/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,11/12/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,11/12/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,11/12/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,11/13/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,11/13/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,11/13/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,11/16/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,11/16/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,11/16/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,11/17/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,11/17/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,11/17/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,11/18/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,11/18/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,11/18/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,11/19/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,11/19/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,11/19/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,11/20/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,11/20/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,11/20/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,11/23/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,11/23/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,11/23/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,11/24/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,11/24/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,11/24/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,11/25/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,11/25/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,11/25/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,11/30/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,11/30/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,11/30/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,12/1/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,12/1/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,12/1/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,12/2/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,12/2/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,12/2/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,12/3/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,12/3/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,12/3/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,12/4/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,12/4/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,12/4/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,12/7/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,12/7/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,12/7/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,12/8/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,12/8/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,12/8/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,12/9/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,12/9/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,12/9/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,12/10/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,12/10/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,12/10/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,12/11/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,12/11/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,12/11/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,12/14/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,12/14/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,12/14/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,12/15/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,12/15/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,12/15/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,12/16/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,12/16/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,12/16/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,12/17/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,12/17/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,12/17/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,12/18/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,12/18/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,12/18/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,12/21/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,12/21/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,12/21/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,12/22/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,12/22/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,12/22/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,12/23/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,12/23/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,12/23/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,12/24/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,12/24/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,12/24/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,12/28/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,12/28/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,12/28/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,12/29/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,12/29/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,12/29/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,12/30/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,12/30/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,12/30/15,Average,0.64,,,
Cellulosic RIN,Current Year,2015,12/31/15,Low,0.635,,,
Cellulosic RIN,Current Year,2015,12/31/15,High,0.645,,,
Cellulosic RIN,Current Year,2015,12/31/15,Average,0.64,,,
Cellulosic RIN,Current Year,2016,1/4/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,1/4/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,1/4/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,1/5/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,1/5/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,1/5/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,1/6/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,1/6/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,1/6/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,1/7/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,1/7/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,1/7/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,1/8/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,1/8/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,1/8/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,1/11/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,1/11/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,1/11/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,1/12/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,1/12/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,1/12/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,1/13/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,1/13/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,1/13/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,1/14/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,1/14/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,1/14/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,1/15/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,1/15/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,1/15/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,1/19/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,1/19/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,1/19/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,1/20/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,1/20/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,1/20/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,1/21/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,1/21/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,1/21/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,1/22/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,1/22/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,1/22/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,1/25/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,1/25/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,1/25/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,1/26/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,1/26/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,1/26/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,1/27/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,1/27/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,1/27/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,1/28/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,1/28/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,1/28/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,1/29/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,1/29/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,1/29/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,2/1/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,2/1/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,2/1/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,2/2/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,2/2/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,2/2/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,2/3/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,2/3/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,2/3/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,2/4/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,2/4/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,2/4/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,2/5/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,2/5/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,2/5/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,2/8/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,2/8/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,2/8/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,2/9/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,2/9/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,2/9/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,2/10/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,2/10/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,2/10/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,2/11/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,2/11/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,2/11/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,2/12/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,2/12/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,2/12/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,2/16/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,2/16/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,2/16/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,2/17/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,2/17/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,2/17/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,2/18/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,2/18/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,2/18/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,2/19/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,2/19/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,2/19/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,2/22/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,2/22/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,2/22/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,2/23/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,2/23/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,2/23/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,2/24/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,2/24/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,2/24/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,2/25/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,2/25/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,2/25/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,2/26/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,2/26/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,2/26/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,2/29/16,Low,1.325,,,
Cellulosic RIN,Current Year,2016,2/29/16,High,1.335,,,
Cellulosic RIN,Current Year,2016,2/29/16,Average,1.33,,,
Cellulosic RIN,Current Year,2016,3/1/16,Low,1.82,,,
Cellulosic RIN,Current Year,2016,3/1/16,High,1.88,,,
Cellulosic RIN,Current Year,2016,3/1/16,Average,1.85,,,
Cellulosic RIN,Current Year,2016,3/2/16,Low,1.8,,,
Cellulosic RIN,Current Year,2016,3/2/16,High,1.84,,,
Cellulosic RIN,Current Year,2016,3/2/16,Average,1.82,,,
Cellulosic RIN,Current Year,2016,3/3/16,Low,1.82,,,
Cellulosic RIN,Current Year,2016,3/3/16,High,1.86,,,
Cellulosic RIN,Current Year,2016,3/3/16,Average,1.84,,,
Cellulosic RIN,Current Year,2016,3/4/16,Low,1.8,,,
Cellulosic RIN,Current Year,2016,3/4/16,High,1.86,,,
Cellulosic RIN,Current Year,2016,3/4/16,Average,1.83,,,
Cellulosic RIN,Current Year,2016,3/7/16,Low,1.82,,,
Cellulosic RIN,Current Year,2016,3/7/16,High,1.88,,,
Cellulosic RIN,Current Year,2016,3/7/16,Average,1.85,,,
Cellulosic RIN,Current Year,2016,3/8/16,Low,1.82,,,
Cellulosic RIN,Current Year,2016,3/8/16,High,1.88,,,
Cellulosic RIN,Current Year,2016,3/8/16,Average,1.85,,,
Cellulosic RIN,Current Year,2016,3/9/16,Low,1.82,,,
Cellulosic RIN,Current Year,2016,3/9/16,High,1.88,,,
Cellulosic RIN,Current Year,2016,3/9/16,Average,1.85,,,
Cellulosic RIN,Current Year,2016,3/10/16,Low,1.82,,,
Cellulosic RIN,Current Year,2016,3/10/16,High,1.88,,,
Cellulosic RIN,Current Year,2016,3/10/16,Average,1.85,,,
Cellulosic RIN,Current Year,2016,3/11/16,Low,1.82,,,
Cellulosic RIN,Current Year,2016,3/11/16,High,1.86,,,
Cellulosic RIN,Current Year,2016,3/11/16,Average,1.84,,,
Cellulosic RIN,Current Year,2016,3/14/16,Low,1.82,,,
Cellulosic RIN,Current Year,2016,3/14/16,High,1.86,,,
Cellulosic RIN,Current Year,2016,3/14/16,Average,1.84,,,
Cellulosic RIN,Current Year,2016,3/15/16,Low,1.78,,,
Cellulosic RIN,Current Year,2016,3/15/16,High,1.81,,,
Cellulosic RIN,Current Year,2016,3/15/16,Average,1.795,,,
Cellulosic RIN,Current Year,2016,3/16/16,Low,1.78,,,
Cellulosic RIN,Current Year,2016,3/16/16,High,1.8,,,
Cellulosic RIN,Current Year,2016,3/16/16,Average,1.79,,,
Cellulosic RIN,Current Year,2016,3/17/16,Low,1.79,,,
Cellulosic RIN,Current Year,2016,3/17/16,High,1.8,,,
Cellulosic RIN,Current Year,2016,3/17/16,Average,1.795,,,
Cellulosic RIN,Current Year,2016,3/18/16,Low,1.79,,,
Cellulosic RIN,Current Year,2016,3/18/16,High,1.8,,,
Cellulosic RIN,Current Year,2016,3/18/16,Average,1.795,,,
Cellulosic RIN,Current Year,2016,3/21/16,Low,1.79,,,
Cellulosic RIN,Current Year,2016,3/21/16,High,1.81,,,
Cellulosic RIN,Current Year,2016,3/21/16,Average,1.8,,,
Cellulosic RIN,Current Year,2016,3/22/16,Low,1.79,,,
Cellulosic RIN,Current Year,2016,3/22/16,High,1.81,,,
Cellulosic RIN,Current Year,2016,3/22/16,Average,1.8,,,
Cellulosic RIN,Current Year,2016,3/23/16,Low,1.79,,,
Cellulosic RIN,Current Year,2016,3/23/16,High,1.81,,,
Cellulosic RIN,Current Year,2016,3/23/16,Average,1.8,,,
Cellulosic RIN,Current Year,2016,3/24/16,Low,1.79,,,
Cellulosic RIN,Current Year,2016,3/24/16,High,1.81,,,
Cellulosic RIN,Current Year,2016,3/24/16,Average,1.8,,,
Cellulosic RIN,Current Year,2016,3/28/16,Low,1.79,,,
Cellulosic RIN,Current Year,2016,3/28/16,High,1.81,,,
Cellulosic RIN,Current Year,2016,3/28/16,Average,1.8,,,
Cellulosic RIN,Current Year,2016,3/29/16,Low,1.77,,,
Cellulosic RIN,Current Year,2016,3/29/16,High,1.79,,,
Cellulosic RIN,Current Year,2016,3/29/16,Average,1.78,,,
Cellulosic RIN,Current Year,2016,3/30/16,Low,1.77,,,
Cellulosic RIN,Current Year,2016,3/30/16,High,1.79,,,
Cellulosic RIN,Current Year,2016,3/30/16,Average,1.78,,,
Cellulosic RIN,Current Year,2016,3/31/16,Low,1.78,,,
Cellulosic RIN,Current Year,2016,3/31/16,High,1.81,,,
Cellulosic RIN,Current Year,2016,3/31/16,Average,1.795,,,
Cellulosic RIN,Current Year,2016,4/1/16,Low,1.78,,,
Cellulosic RIN,Current Year,2016,4/1/16,High,1.81,,,
Cellulosic RIN,Current Year,2016,4/1/16,Average,1.795,,,
Cellulosic RIN,Current Year,2016,4/4/16,Low,1.77,,,
Cellulosic RIN,Current Year,2016,4/4/16,High,1.79,,,
Cellulosic RIN,Current Year,2016,4/4/16,Average,1.78,,,
Cellulosic RIN,Current Year,2016,4/5/16,Low,1.78,,,
Cellulosic RIN,Current Year,2016,4/5/16,High,1.8,,,
Cellulosic RIN,Current Year,2016,4/5/16,Average,1.79,,,
Cellulosic RIN,Current Year,2016,4/6/16,Low,1.785,,,
Cellulosic RIN,Current Year,2016,4/6/16,High,1.81,,,
